Open,High,Low,Close,Adj Close,Volume
2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,2102.31005859375,3214610000
2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,2101.489990234375,5025470000
2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,2057.639892578125,3678960000
2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,2063.110107421875,4078540000
2067.0,2082.780029296875,2067.0,2077.419921875,2077.419921875,3727260000
2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2076.780029296875,2996540000
2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,2068.760009765625,3486360000
2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,2081.340087890625,4458660000
2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,2046.6800537109375,3608780000
2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,2051.31005859375,3446810000
2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,2076.6201171875,3065070000
2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,2099.60009765625,3096730000
2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,2108.949951171875,3002120000
2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,2107.39990234375,3261810000
2110.550048828125,2124.419921875,2110.550048828125,2124.2900390625,2124.2900390625,3227080000
2126.800048828125,2128.909912109375,2119.8798828125,2126.639892578125,2126.639892578125,3362750000
2126.85009765625,2132.820068359375,2123.659912109375,2128.280029296875,2128.280029296875,3245870000
2127.550048828125,2128.489990234375,2115.39990234375,2119.2099609375,2119.2099609375,3343690000
2118.2099609375,2118.510009765625,2110.0,2114.14990234375,2114.14990234375,3694070000
2114.159912109375,2116.8701171875,2098.6298828125,2102.14990234375,2102.14990234375,3772810000
2102.239990234375,2106.010009765625,2077.090087890625,2079.64990234375,2079.64990234375,3870040000
2078.18994140625,2078.18994140625,2063.52001953125,2067.639892578125,2067.639892578125,3836750000
2070.75,2095.60009765625,2069.090087890625,2093.25,2093.25,4117740000
2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,2108.570068359375,4038900000
2106.780029296875,2110.47998046875,2094.969970703125,2108.6298828125,2108.6298828125,3579410000
2111.60009765625,2114.239990234375,2102.070068359375,2103.840087890625,2103.840087890625,3681340000
2104.489990234375,2105.699951171875,2087.31005859375,2098.0400390625,2098.0400390625,3476770000
2097.679931640625,2102.510009765625,2088.60009765625,2093.320068359375,2093.320068359375,3546710000
2095.27001953125,2112.659912109375,2095.27001953125,2099.840087890625,2099.840087890625,3968680000
2100.75,2103.320068359375,2075.530029296875,2083.56005859375,2083.56005859375,4246570000
2082.610107421875,2082.610107421875,2067.909912109375,2077.570068359375,2077.570068359375,3602320000
2080.97998046875,2105.35009765625,2080.97998046875,2104.179931640625,2104.179931640625,3514460000
2102.659912109375,2102.659912109375,2076.489990234375,2084.070068359375,2084.070068359375,3708880000
2081.10009765625,2089.06005859375,2052.090087890625,2086.050048828125,2086.050048828125,4269130000
2086.18994140625,2092.929931640625,2078.260009765625,2083.389892578125,2083.389892578125,3221300000
2083.14990234375,2092.449951171875,2080.610107421875,2091.5400390625,2091.5400390625,2795590000
2089.699951171875,2102.8701171875,2079.300048828125,2102.43994140625,2102.43994140625,2867690000
2101.989990234375,2103.469970703125,2094.139892578125,2096.919921875,2096.919921875,2949990000
2095.68994140625,2096.169921875,2070.530029296875,2079.610107421875,2079.610107421875,3512920000
2076.610107421875,2076.610107421875,2035.72998046875,2035.72998046875,2035.72998046875,3922470000
2034.0799560546875,2034.0799560546875,1970.8900146484375,1970.8900146484375,1970.8900146484375,5018240000
1965.1500244140625,1965.1500244140625,1867.010009765625,1893.2099609375,1893.2099609375,6612690000
1898.0799560546875,1948.0400390625,1867.0799560546875,1867.6099853515625,1867.6099853515625,5183560000
1872.75,1943.0899658203125,1872.75,1940.510009765625,1940.510009765625,5338250000
1942.77001953125,1989.5999755859375,1942.77001953125,1987.6600341796875,1987.6600341796875,5006390000
1986.06005859375,1993.47998046875,1975.18994140625,1988.8699951171875,1988.8699951171875,3949080000
1986.72998046875,1986.72998046875,1965.97998046875,1972.1800537109375,1972.1800537109375,3915100000
1970.0899658203125,1970.0899658203125,1903.0699462890625,1913.8499755859375,1913.8499755859375,4371850000
1916.52001953125,1948.9100341796875,1916.52001953125,1948.8599853515625,1948.8599853515625,3742620000
1950.7900390625,1975.010009765625,1944.719970703125,1951.1300048828125,1951.1300048828125,3520700000
1947.760009765625,1947.760009765625,1911.2099609375,1921.219970703125,1921.219970703125,3167090000
1927.300048828125,1970.4200439453125,1927.300048828125,1969.4100341796875,1969.4100341796875,3548650000
1971.449951171875,1988.6300048828125,1937.8800048828125,1942.0400390625,1942.0400390625,3652120000
1941.5899658203125,1965.2900390625,1937.18994140625,1952.2900390625,1952.2900390625,3626320000
1951.449951171875,1961.050048828125,1939.18994140625,1961.050048828125,1961.050048828125,3218590000
1963.06005859375,1963.06005859375,1948.27001953125,1953.030029296875,1953.030029296875,3000200000
1955.0999755859375,1983.18994140625,1954.300048828125,1978.0899658203125,1978.0899658203125,3239860000
1978.02001953125,1997.260009765625,1977.9300537109375,1995.31005859375,1995.31005859375,3630680000
1995.3299560546875,2020.8599853515625,1986.72998046875,1990.199951171875,1990.199951171875,4183790000
1989.6600341796875,1989.6600341796875,1953.449951171875,1958.030029296875,1958.030029296875,6021240000
1960.8399658203125,1979.6400146484375,1955.800048828125,1966.969970703125,1966.969970703125,3269350000
1961.3900146484375,1961.3900146484375,1929.219970703125,1942.739990234375,1942.739990234375,3808260000
1943.239990234375,1949.52001953125,1932.5699462890625,1938.760009765625,1938.760009765625,3190530000
1934.81005859375,1937.1700439453125,1908.9200439453125,1932.239990234375,1932.239990234375,4091530000
1935.9300537109375,1952.8900146484375,1921.5,1931.3399658203125,1931.3399658203125,3721870000
1929.1800537109375,1929.1800537109375,1879.2099609375,1881.77001953125,1881.77001953125,4326660000
1881.9000244140625,1899.47998046875,1871.9100341796875,1884.0899658203125,1884.0899658203125,4132390000
1887.1400146484375,1920.530029296875,1887.1400146484375,1920.030029296875,1920.030029296875,4525070000
1919.6500244140625,1927.2099609375,1900.699951171875,1923.8199462890625,1923.8199462890625,3983600000
1921.77001953125,1951.3599853515625,1893.699951171875,1951.3599853515625,1951.3599853515625,4378570000
1954.3299560546875,1989.1700439453125,1954.3299560546875,1987.050048828125,1987.050048828125,4334490000
1986.6300048828125,1991.6199951171875,1971.989990234375,1979.9200439453125,1979.9200439453125,4202400000
1982.3399658203125,1999.31005859375,1976.43994140625,1995.8299560546875,1995.8299560546875,4666470000
1994.010009765625,2016.5,1987.530029296875,2013.4300537109375,2013.4300537109375,3939140000
2013.72998046875,2020.1300048828125,2007.6099853515625,2014.8900146484375,2014.8900146484375,3706900000
2015.6500244140625,2018.6600341796875,2010.550048828125,2017.4599609375,2017.4599609375,2893250000
2015.0,2022.3399658203125,2001.780029296875,2003.68994140625,2003.68994140625,3401920000
2003.6600341796875,2009.56005859375,1990.72998046875,1994.239990234375,1994.239990234375,3644590000
1996.469970703125,2024.1500244140625,1996.469970703125,2023.8599853515625,2023.8599853515625,3746290000
2024.3699951171875,2033.5400390625,2020.4599609375,2033.1099853515625,2033.1099853515625,3595430000
2031.72998046875,2034.449951171875,2022.31005859375,2033.6600341796875,2033.6600341796875,3287320000
2033.1300048828125,2039.1199951171875,2026.6099853515625,2030.77001953125,2030.77001953125,3331500000
2033.469970703125,2037.969970703125,2017.219970703125,2018.93994140625,2018.93994140625,3627790000
2021.8800048828125,2055.199951171875,2021.8800048828125,2052.510009765625,2052.510009765625,4430850000
2058.18994140625,2079.739990234375,2058.18994140625,2075.14990234375,2075.14990234375,4108460000
2075.080078125,2075.139892578125,2066.530029296875,2071.179931640625,2071.179931640625,3385800000
2068.75,2070.3701171875,2058.840087890625,2065.889892578125,2065.889892578125,4216880000
2066.47998046875,2090.35009765625,2063.110107421875,2090.35009765625,2090.35009765625,4698110000
2088.35009765625,2092.52001953125,2082.6298828125,2089.409912109375,2089.409912109375,4008940000
2090.0,2094.320068359375,2079.340087890625,2079.360107421875,2079.360107421875,4256200000
2080.760009765625,2106.199951171875,2080.760009765625,2104.050048828125,2104.050048828125,3760020000
2102.6298828125,2116.47998046875,2097.510009765625,2109.7900390625,2109.7900390625,4272060000
2110.60009765625,2114.590087890625,2096.97998046875,2102.31005859375,2102.31005859375,4078870000
2101.679931640625,2108.780029296875,2090.409912109375,2099.929931640625,2099.929931640625,4051890000
2098.60009765625,2101.909912109375,2083.739990234375,2099.199951171875,2099.199951171875,4369020000
2096.56005859375,2096.56005859375,2068.239990234375,2078.580078125,2078.580078125,3882350000
2077.18994140625,2083.669921875,2069.909912109375,2081.719970703125,2081.719970703125,3821440000
2083.409912109375,2086.93994140625,2074.85009765625,2075.0,2075.0,3692410000
2072.2900390625,2072.2900390625,2045.6600341796875,2045.969970703125,2045.969970703125,4016370000
2044.6400146484375,2044.6400146484375,2022.02001953125,2023.0400390625,2023.0400390625,4278750000
2022.0799560546875,2053.219970703125,2019.3900146484375,2053.18994140625,2053.18994140625,3741240000
2053.669921875,2066.68994140625,2045.9000244140625,2050.43994140625,2050.43994140625,4427350000
2051.989990234375,2085.31005859375,2051.989990234375,2083.580078125,2083.580078125,3926390000
2083.699951171875,2086.739990234375,2078.760009765625,2081.239990234375,2081.239990234375,3628110000
2082.820068359375,2097.06005859375,2082.820068359375,2089.169921875,2089.169921875,3929600000
2089.409912109375,2095.610107421875,2081.389892578125,2086.590087890625,2086.590087890625,3587980000
2084.419921875,2094.1201171875,2070.2900390625,2089.139892578125,2089.139892578125,3884930000
2089.300048828125,2093.0,2086.300048828125,2088.8701171875,2088.8701171875,2852940000
2088.820068359375,2093.2900390625,2084.1298828125,2090.110107421875,2090.110107421875,1466840000
2090.949951171875,2093.81005859375,2080.409912109375,2080.409912109375,2080.409912109375,4275030000
2082.929931640625,2103.3701171875,2082.929931640625,2102.6298828125,2102.6298828125,3712120000
2101.7099609375,2104.27001953125,2077.110107421875,2079.510009765625,2079.510009765625,3950640000
2080.7099609375,2085.0,2042.3499755859375,2049.6201171875,2049.6201171875,4306490000
2051.239990234375,2093.840087890625,2051.239990234375,2091.68994140625,2091.68994140625,4214910000
2090.419921875,2090.419921875,2066.780029296875,2077.070068359375,2077.070068359375,4043820000
2073.389892578125,2073.85009765625,2052.320068359375,2063.590087890625,2063.590087890625,4173570000
2061.169921875,2080.330078125,2036.530029296875,2047.6199951171875,2047.6199951171875,4385250000
2047.9300537109375,2067.64990234375,2045.6700439453125,2052.22998046875,2052.22998046875,3715150000
2047.27001953125,2047.27001953125,2008.800048828125,2012.3699951171875,2012.3699951171875,4301060000
2013.3699951171875,2022.9200439453125,1993.260009765625,2021.93994140625,2021.93994140625,4612440000
2025.550048828125,2053.8701171875,2025.550048828125,2043.4100341796875,2043.4100341796875,4353540000
2046.5,2076.719970703125,2042.4300537109375,2073.070068359375,2073.070068359375,4635450000
2073.760009765625,2076.3701171875,2041.6600341796875,2041.8900146484375,2041.8900146484375,4327390000
2040.81005859375,2040.81005859375,2005.3299560546875,2005.550048828125,2005.550048828125,6683070000
2010.27001953125,2022.9000244140625,2005.9300537109375,2021.1500244140625,2021.1500244140625,3760280000
2023.1500244140625,2042.739990234375,2020.489990234375,2038.969970703125,2038.969970703125,3520860000
2042.199951171875,2064.72998046875,2042.199951171875,2064.2900390625,2064.2900390625,3484090000
2063.52001953125,2067.360107421875,2058.72998046875,2060.989990234375,2060.989990234375,1411860000
2057.77001953125,2057.77001953125,2044.199951171875,2056.5,2056.5,2492510000
2060.5400390625,2081.56005859375,2060.5400390625,2078.360107421875,2078.360107421875,2542000000
2077.340087890625,2077.340087890625,2061.969970703125,2063.360107421875,2063.360107421875,2367430000
2060.590087890625,2062.5400390625,2043.6199951171875,2043.93994140625,2043.93994140625,2655330000
2038.199951171875,2038.199951171875,1989.6800537109375,2012.6600341796875,2012.6600341796875,4304880000
2013.780029296875,2021.93994140625,2004.1700439453125,2016.7099609375,2016.7099609375,3706620000
2011.7099609375,2011.7099609375,1979.050048828125,1990.260009765625,1990.260009765625,4336660000
1985.3199462890625,1985.3199462890625,1938.8299560546875,1943.0899658203125,1943.0899658203125,5076590000
1945.969970703125,1960.4000244140625,1918.4599609375,1922.030029296875,1922.030029296875,4664940000
1926.1199951171875,1935.6500244140625,1901.0999755859375,1923.6700439453125,1923.6700439453125,4607290000
1927.8299560546875,1947.3800048828125,1914.3499755859375,1938.6800537109375,1938.6800537109375,4887260000
1940.3399658203125,1950.3299560546875,1886.4100341796875,1890.280029296875,1890.280029296875,5087030000
1891.6800537109375,1934.469970703125,1878.9300537109375,1921.8399658203125,1921.8399658203125,5241110000
1916.6800537109375,1916.6800537109375,1857.8299560546875,1880.3299560546875,1880.3299560546875,5468460000
1888.6600341796875,1901.43994140625,1864.5999755859375,1881.3299560546875,1881.3299560546875,4928350000
1876.1800537109375,1876.1800537109375,1812.2900390625,1859.3299560546875,1859.3299560546875,6416070000
1861.4599609375,1889.8499755859375,1848.97998046875,1868.989990234375,1868.989990234375,5078810000
1877.4000244140625,1908.8499755859375,1877.4000244140625,1906.9000244140625,1906.9000244140625,4901760000
1906.280029296875,1906.280029296875,1875.969970703125,1877.0799560546875,1877.0799560546875,4401380000
1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,1903.6300048828125,4357940000
1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,1882.949951171875,4754040000
1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,1893.3599853515625,4693010000
1894.0,1940.239990234375,1894.0,1940.239990234375,1940.239990234375,5497570000
1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,1939.3800048828125,4322530000
1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,1903.030029296875,4463190000
1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,1912.530029296875,5172950000
